57,171
12,172
56,172
126,172
36,173
125,173
13,174
57,174
12,175
37,175
126,175
13,176
57,176
13,177
57,177
128,177
36,178
58,178
13,179
37,179
129,179
36,180
59,180
13,181
37,181
128,181
36,182
59,182
15,183
59,183
14,184
37,184
129,184
15,185
59,185
130,185
37,186
130,186
36,187
61,187
15,188
37,188
130,188
36,189
130,189
17,190
61,190
131,190
36,191
62,191
16,192
37,192
131,192
36,193
63,193
18,194
63,194
17,195
37,195
131,195
36,196
65,196
18,197
37,197
131,197
19,198
65,198
132,198
36,199
66,199
20,200
66,200
20,201
67,201
20,202
37,202
131,202
36,203
69,203
21,204
37,204
70,204
21,205
37,205
130,205
23,206
70,206
131,206
36,207
72,207
23,208
71,208
129,208
24,209
72,209
130,209
36,210
73,210
24,211
37,211
128,211
25,212
72,212
129,212
36,213
73,213
25,214
37,214
127,214
27,215
38,215
127,215
27,216
38,216
72,216
127,216
39,217
72,217
126,217
41,218
72,218
126,218
42,219
45,219
124,219
30,220
46,220
73,220
29,221
47,221
73,221
30,222
48,222
72,222
122,222
32,223
51,223
73,223
121,223
51,224
54,224
117,224
120,224
53,225
72,225
116,225
32,226
55,226
72,226
115,226
33,227
57,227
72,227
115,227
58,228
72,228
115,228
36,229
61,229
73,229
35,230
62,230
72,230
115,230
63,231
66,231
114,231
37,232
66,232
73,232
37,233
67,233
72,233
115,233
68,234
71,234
114,234
40,235
72,235
39,236
114,236
41,237
115,237
114,238
43,239
43,240
115,240
114,241
45,242
115,242
47,243
46,244
114,244
48,245
48,246
115,246
114,247
51,248
51,249
115,249
114,250
54,251
115,251
56,252
55,253
114,253
57,254
115,254
59,255
59,256
115,256
114,257
62,258
115,258
64,259
63,260
114,260
66,261
116,261
67,262
117,262
67,263
118,263
121,263
71,264
122,264
72,265
123,265
73,266
124,266
73,267
76,267
127,267
77,268
128,268
77,269
128,269
131,269
80,270
131,270
80,271
132,271
81,272
84,272
135,272
84,273
135,273
138,273
87,274
138,274
88,275
139,275
89,276
92,276
142,276
92,277
95,277
93,278
96,278
96,279
99,279
98,280
101,280
101,281
104,281
104,282
107,282
143,282
109,283
112,283
111,284
114,284
143,284
116,285
119,285
118,286
121,286
124,286
143,286
124,287
127,287
130,287
133,287
129,288
132,288
135,288
138,288
141,288
137,289
140,289
143,289
